Date,nasdaq,btc,eth,ltc
2018-02-28,0.05877869984631445,0.11060892667787908,0.16225458267423465,0.5038702958313396
2018-03-01,0.051374712913124676,0.1197481482056919,0.16624089597942765,0.5249810003659189
2018-03-02,0.057748511392031576,0.12171914873782788,0.16350651767512286,0.5344667436034565
2018-03-05,0.06534565108221518,0.12776685453267198,0.161797795579316,0.5275987277282067
2018-03-06,0.07912339607732982,0.1169613094428886,0.15441518563319995,0.4882202268697047
2018-03-07,0.07938085225269104,0.1043651462597057,0.1411620156153514,0.45846820727897086
2018-03-08,0.08523965754691148,0.09461253121929053,0.13008915807371185,0.43057392968728003
2018-03-09,0.09599146393340086,0.09375303453445874,0.13602527555258548,0.45981929236918395
2018-03-12,0.0918710334521256,0.09205563733963093,0.12954778077603052,0.4359782700481324
2018-03-13,0.08775064338783228,0.09239076646999647,0.12838678024311223,0.4292791398091592
2018-03-14,0.08208495043362368,0.07769868675059138,0.11211585474170381,0.3878740113153376
2018-03-15,0.0826668741405076,0.0787607835216525,0.11168232995254487,0.398907872885411
2018-03-16,0.08195561609121305,0.07865963884670213,0.10932437805053417,0.39930193937005654
2018-03-19,0.07969202259713465,0.08391714215798612,0.09997927540032311,0.38975990092042667
2018-03-20,0.08311962517290894,0.08868834311505402,0.10034512802727186,0.41157429560615866
2018-03-21,0.08350778986806884,0.08852940148298916,0.10100281685375198,0.409800996425254
2018-03-22,0.06934430519671447,0.08559107876000668,0.09668871651285346,0.39738790215892134
2018-03-23,0.060936885851328115,0.08894889552656216,0.09730411023795221,0.4112083767275593
2018-03-26,0.07891585487474273,0.0769679902739529,0.08519925222260755,0.353111717848397
2018-03-27,0.06869759306767925,0.07140643146516065,0.07750577328133856,0.31578799223126064
2018-03-28,0.07885122812051942,0.07359261690483312,0.0768882648011707,0.3055422636304782
2018-03-29,0.09650706337281734,0.060479077734576836,0.06347648815314205,0.25808539983674383
2018-04-02,0.09204454355586589,0.059925656333389005,0.06377255386281161,0.27077997016353755
2018-04-03,0.09928791340257437,0.06557344447336019,0.07029657325088606,0.313733216989895
2018-04-04,0.09650706337281734,0.05599779377206715,0.06261366808496238,0.2690629661947251
2018-04-05,0.09708906791366523,0.05555872333979406,0.06304930762919037,0.26923185183100173
2018-04-06,0.08991032482118011,0.0531759971722994,0.06072942131842288,0.25428547302051957
2018-04-09,0.09049241019599208,0.05568938796595885,0.06684529297816724,0.25898612323021925
2018-04-10,0.09476092849932755,0.056552768854897795,0.0703663601681653,0.2577757761702367
2018-04-11,0.09346738299031104,0.05818832952033964,0.07340103369227774,0.2676555858924198
2018-04-12,0.09909391188895839,0.07345853417905404,0.08700102354145339,0.3010386466631013
2018-04-13,0.09463151332295289,0.07304121528978105,0.08734784337278054,0.2894981281841979
2018-04-16,0.09495488959596149,0.07539084803828272,0.09043961528375782,0.2981394432403524
2018-04-17,0.09443751180933696,0.07294721755038783,0.08879645059509206,0.3076814816899822
2018-04-18,0.09282063044429378,0.07732813367876856,0.09353350194980417,0.3300306808905902
2018-04-19,0.10116346345243882,0.07885804399249571,0.10225898136477832,0.3484955104568356
2018-04-20,0.10426777058916847,0.08801994927229437,0.11309498633868224,0.37334984659554704
2018-04-23,0.10122821145760813,0.08935533864433509,0.11860815280374225,0.36532777887240686
2018-04-24,0.09670106488643337,0.10024742380162593,0.13128399468773527,0.399696005854702
2018-04-25,0.10666069842565751,0.08808194116984461,0.11295118299398561,0.34387930306527426
2018-04-26,0.10905362626214654,0.09444411212920417,0.12224130201240092,0.36715737326540376
2018-04-27,0.11319268897212542,0.08895883908907648,0.1183480379302469,0.3469192445182536
2018-04-30,0.11008846266935979,0.09394211759039517,0.12415092583976922,0.3531398654544431
2018-05-01,0.11455078040140121,0.09121897977494922,0.12412554877894041,0.35218284684887546
2018-05-02,0.1074367853140854,0.09362874000302968,0.12781156686432577,0.3619782137529203
2018-05-04,0.10607869388480962,0.10100204697556447,0.14793980561171405,0.4088158302136403
2018-05-07,0.1122873485752508,0.09576536299829486,0.14132273700060055,0.3977538210375207
2018-05-08,0.1103471717711631,0.09278493550279082,0.14063332684808444,0.38320150871168407
2018-05-09,0.12153560281423442,0.09497251925594186,0.1409843761895497,0.3766149688968953
2018-05-10,0.1233464452759116,0.09050568453271082,0.13549024252011133,0.35373096518141134
2018-05-11,0.12444590843734815,0.08103490734231106,0.12569046753005064,0.3203197568046837
2018-05-14,0.12354044678952752,0.08512015785405494,0.1363403740578766,0.35105694260703124
2018-05-15,0.1206301411664139,0.08202258276267901,0.13206010979808316,0.3292144003152532
2018-05-16,0.12250565079929632,0.08002765553324298,0.1319543720446298,0.3290455146789765
2018-05-17,0.12463982911700011,0.07568418313245523,0.12395213886327683,0.30872294311368814
2018-05-18,0.12140618763785982,0.0785093978318373,0.12892181327558638,0.31787091507867254
2018-05-21,0.12877905349490698,0.08072945353132419,0.1297444529974538,0.31398654544430993
2018-05-22,0.13071914946503072,0.07439540420970042,0.1179927590786435,0.2966476201199088
2018-05-23,0.1331767040557431,0.06691924351240808,0.1044540971264708,0.2705829369212148
2018-05-24,0.13783326580329258,0.06822418072424874,0.10972406675858801,0.2816167984912883
2018-05-25,0.13893272896472914,0.06642657106345626,0.10617762250776114,0.27072367495144534
2018-05-29,0.13518162886500018,0.06639969237103474,0.1023710633834389,0.2704421988909843
2018-05-30,0.1432011260171186,0.06494358193534355,0.10022035747819685,0.2657134010752385
2018-05-31,0.13298270254212713,0.06675439789010035,0.10445621188153986,0.2681903904072958
2018-06-01,0.13447028998174165,0.06705456918350147,0.1049024252011132,0.27418583049511636
2018-06-04,0.1410667860314868,0.06669193988805727,0.10723711479736414,0.27328510710164094
2018-06-05,0.14229558353533406,0.06870737571517907,0.11094428043344018,0.279139809159231
2018-06-06,0.15244933983912018,0.06933801509401716,0.11070319835556644,0.2769442958876347
2018-06-07,0.15477760050440392,0.06981515072654035,0.11020834566940454,0.27708503391786526
2018-06-08,0.15413080754140468,0.06870939550131483,0.10932649280560322,0.2740732400709319
2018-06-11,0.154001432782012,0.05725099338520043,0.09466912542189362,0.2379598615137782
2018-06-12,0.15535960504525187,0.05223353388773874,0.0869693022154174,0.21752469952430542
2018-06-13,0.15529497829102856,0.048345134840145576,0.08310564470423032,0.19917246038224445
2018-06-14,0.15464527530532501,0.05360745456452248,0.09255437035282571,0.2200298364624088
2018-06-15,0.15561984999237127,0.04963779796700757,0.0857237114797364,0.20437976750077405
2018-06-18,0.1510066556665114,0.054561415093240334,0.09180786181344475,0.2134995918597123
2018-06-19,0.14957734951494572,0.05501229350599918,0.09626365074397084,0.2134995918597123
2018-06-20,0.1489276061122602,0.055323962043557495,0.09588088007646953,0.21138852140625436
2018-06-21,0.1504869336949306,0.054729678815162386,0.09354830523528762,0.20795451346862948
2018-06-22,0.14704344724522905,0.04435294985880922,0.08035011884923485,0.17490922397050127
2018-06-25,0.1358030399633014,0.047509409484449594,0.07942385612898314,0.1656768091873786
2018-06-26,0.13437365297777165,0.04462562098713166,0.07334393530541292,0.1497171165592366
2018-06-27,0.1309300452771241,0.045676531250364166,0.07584357579705114,0.16314352464322907
2018-06-28,0.1337239904090502,0.041212648522254564,0.07139413113173229,0.14484758071326032
2018-06-29,0.13190457954718832,0.04674235685736816,0.07433152592266762,0.15821769358516055
2018-07-02,0.13450355315793033,0.053092875204406254,0.08305066107243458,0.17620401384862214
2018-07-03,0.12456271351533771,0.051461664847564426,0.07993351210062846,0.1749936667886396
2018-07-05,0.12579716939666535,0.05186096102978019,0.08143287344459763,0.1696456216398795
2018-07-06,0.12436774199415368,0.052837294574155286,0.08185793921348028,0.16975821206406388
2018-07-09,0.1313199883194922,0.05392828982377368,0.08223225086070529,0.16213021082556925
2018-07-10,0.12859091244368143,0.04822177251770224,0.07408621433465576,0.14932305007459112
2018-07-11,0.1326193538739172,0.04947310771286412,0.07643359246132111,0.1560221803135643
2018-07-12,0.14554898891867396,0.04735823626059907,0.0735215747312146,0.15222225349734003
2018-07-13,0.14385968032188085,0.04691869972383311,0.07412639468096804,0.15165930137641792
2018-07-16,0.1489276061122602,0.054771783587683975,0.08355185802380366,0.1715033636389225
2018-07-17,0.15256606408314582,0.06393337813115404,0.08797169611815558,0.18673121850986568
2018-07-18,0.15997304187300376,0.06493037564137924,0.08386272701895664,0.1780054606355729
2018-07-19,0.15613957196395212,0.06643029989939911,0.08155975874874169,0.17808990345371123
2018-07-20,0.15613957196395212,0.06424613424586237,0.07706801898204146,0.16556421876319416
2018-07-23,0.15945307739953096,0.07028653773698498,0.07757344544354872,0.16460720015762656
2018-07-24,0.15763398987352517,0.08091698290561775,0.08388598932471636,0.18704084217637285
2018-07-25,0.1503570739317539,0.07734708859481151,0.08214131639273536,0.17862470796858723
2018-07-26,0.15003208097946513,0.07349302591152562,0.0801640204031569,0.17082782109381595
2018-07-27,0.16055779476862791,0.07748676457450485,0.08169298831809299,0.1735581388802882
2018-07-30,0.13996121990576782,0.07713190368727496,0.07910452811355387,0.1672249275199144
2018-07-31,0.1327492136370939,0.07037680664043536,0.07388531260309428,0.15773918428237677
2018-08-01,0.13268430396399655,0.06845925275681386,0.07129896715362422,0.15450220958707456
2018-08-02,0.13502331554649316,0.06743941612643861,0.06928994983800973,0.15033636389225094
2018-08-03,0.13333408778366407,0.06558447561302452,0.07063281930686788,0.15438961916289018
2018-08-06,0.13625781184480285,0.05811328669698937,0.06795553938942792,0.14262391983561795
2018-08-07,0.14541896748756927,0.05471957988448378,0.06246774998519669,0.1253975849354012
2018-08-08,0.1428850652178526,0.047975203240979925,0.057665141223343486,0.11070453457933399
2018-08-09,0.14197548103786767,0.05201741677121652,0.059342141993114356,0.11304078588116076
2018-08-10,0.13742731763605115,0.04574411640182868,0.05259818807785682,0.10226025276550225
2018-08-13,0.13664775488717096,0.04749418340434958,0.042515035908541055,0.09480113716328423
2018-08-14,0.14028625327503857,0.04657735586689607,0.04122080580627149,0.08846792580291042
2018-08-15,0.13729737703891043,0.04779979258350067,0.04192713399934017,0.0888619922875559
2018-08-16,0.14113084694796213,0.0484400647885245,0.04307967551198219,0.09128268640752099
2018-08-17,0.14340486802339736,0.05258280152105435,0.0495952358797804,0.10966307315562808
2018-08-20,0.14418451160624157,0.04762142993090002,0.039744706768062105,0.08624426492526807
2018-08-21,0.1400912413368725,0.05101544747973419,0.04194405203989274,0.0947166943451459
2018-08-22,0.14223544306611308,0.04909649528263413,0.03956283783212228,0.09100121034705995
2018-08-23,0.14515924796121588,0.051726101463179686,0.04077459248669818,0.09691220761674216
2018-08-24,0.15438539411104363,0.05433519904603945,0.04187003561247535,0.09891068764601567
2018-08-27,0.1562695933950568,0.05762232329784467,0.043369396956444484,0.10642609846032593
2018-08-28,0.1567893153666376,0.060363483820347785,0.045042168216077205,0.11346299997185237
2018-08-29,0.15516503769388784,0.05961802736810215,0.043443413383861845,0.10870605455006047
2018-08-30,0.15289101661845256,0.05885750020392072,0.042570019540336845,0.10493427533988231
2018-08-31,0.15899842676897552,0.059375497663651244,0.04199480616155035,0.11070453457933399
2018-09-04,0.1674449697529411,0.06471472462934982,0.04278360980231269,0.12604497987446162
2018-09-05,0.15289101661845256,0.05412327686995294,0.030680866542037083,0.09820699749486303
2018-09-06,0.1436648704686248,0.05123016628277782,0.030900801069220135,0.0970810932530188
2018-09-07,0.14411956151616223,0.04978384404143671,0.027885160340729298,0.09249303346750354
2018-09-10,0.145743920022876,0.0482610806632667,0.024055338910647345,0.08860866383314094
2018-09-11,0.14808285077140865,0.04791927070183685,0.021597993520390435,0.08190953359416778
2018-09-12,0.13352897847088413,0.048578963927396496,0.021120058874781106,0.08117769583696902
2018-09-13,0.13855608310944006,0.051115349209370275,0.027153455086831813,0.08900273031778644
2018-09-14,0.13124400439332595,0.05097256586639115,0.026603618768874154,0.0942381850423621
2018-09-17,0.1207327194667383,0.04752354798739966,0.023949601157193967,0.08278210938159705
2018-09-18,0.12706557554287584,0.04873262304187562,0.026565553177630957,0.08737016916711231
2018-09-19,0.12628217318070534,0.0496036169708646,0.026766454909192383,0.08824274495454158
2018-09-20,0.12549864956758877,0.0512284572329707,0.029900521921551043,0.09480113716328423
2018-09-21,0.13006875939063317,0.055213184542421356,0.03483636025275552,0.10701719818729413
2018-09-24,0.12575974327133027,0.05260408695956156,0.0306935550724515,0.09882624482787734
2018-09-25,0.1113314465338901,0.05023425634970266,0.028747980408909024,0.09744701213161816
2018-09-26,0.09984081771637987,0.05073951361996171,0.02781114391331191,0.09691220761674216
2018-09-27,0.10330107721361281,0.05415932228406739,0.030805637091112087,0.11326596672952961
2018-09-28,0.09905741535420937,0.0530583834719347,0.029189964218344217,0.10921271145889037
2018-10-01,0.10774047851685842,0.05244374701401813,0.031034030638571436,0.10479353730965175
2018-10-02,0.09984081771637987,0.05133752568429967,0.03001260394021163,0.10180989106876458
2018-10-03,0.09879632165046787,0.050665869110089995,0.02877124271466877,0.09671517437441943
2018-10-04,0.09925319521503351,0.05207645667364533,0.029217456034242056,0.09882624482787734
2018-10-05,0.09729462868413424,0.05261340904941872,0.030414407403334537,0.10065583922087423
2018-10-08,0.09344268821430696,0.052965007205198616,0.030638571440655737,0.10217580994736393
2018-10-09,0.09024376492270758,0.05271719498316199,0.03032347293536461,0.1000084442818138
2018-10-10,0.07405251984726419,0.051610196812622106,0.02970596445519677,0.09727812649534155
2018-10-11,0.05890589208867891,0.045942521547622295,0.022312780733735382,0.07833478762631235
2018-10-12,0.06132153426905379,0.04644575903174561,0.02363450265190284,0.08472429419877836
2018-10-15,0.061256180009154504,0.050432350759167716,0.025789438067283038,0.08613167450108365
2018-10-16,0.07379142614352269,0.05073469720686885,0.025964962738015684,0.08509021307737771
2018-10-17,0.06530402159075183,0.0503632119260603,0.02548279858226818,0.08438652292622509
2018-10-18,0.060929812879477574,0.04972449340267934,0.02461151949381221,0.08148731950347621
2018-10-19,0.06589164409209819,0.04952686509770715,0.02477858514426859,0.08320432347228865
2018-10-22,0.06778493719706208,0.04987799714899421,0.025021781977211388,0.08114954823092291
2018-10-23,0.07196336604751219,0.04968145642117203,0.024964683590346537,0.0824161905029977
2018-10-24,0.07091878914763616,0.049969664365923094,0.024903355693343565,0.08176879556393724
2018-10-25,0.08462899736582324,0.04968332083914345,0.02468976543136772,0.08171250035184505
2018-10-26,0.08410680995834025,0.049878618621651355,0.024907585203481714,0.08120584344301512
2018-10-29,0.08782812274233265,0.047709989784543216,0.023522420633242225,0.07239564275058402
2018-10-30,0.09925319521503351,0.04775566802484338,0.023767732221254112,0.07357784220452049
2018-10-31,0.10499855004077058,0.04828096778829538,0.024059568420785493,0.07473189405241079
2018-11-01,0.10689184314573452,0.04886701650398326,0.024281617703037606,0.07703999774819148
2018-11-02,0.10689184314573452,0.04901368405106954,0.024740519553025364,0.07929180623187995
2018-11-05,0.11838243154626282,0.049833561854008335,0.02662476631956484,0.0863287077434064
2018-11-06,0.12393180442626578,0.050521842821796586,0.0286189803496959,0.09314042840656399
2018-11-07,0.1314397842541501,0.0513530625007283,0.028272160518368755,0.08739831677315839
2018-11-08,0.1352264512980419,0.049869141163629865,0.026906028743750893,0.08213471444253662
2018-11-09,0.12908945591669252,0.04861858280928949,0.026464044934315673,0.08126213865510734
2018-11-12,0.11733777381242277,0.048509825094289055,0.02662899582970299,0.07729332620260643
2018-11-13,0.11766426219304565,0.04762282824437861,0.025487028092406327,0.07338080896219773
2018-11-14,0.0996449974385738,0.03729084531933985,0.020117664972042898,0.05590114560756604
2018-11-15,0.1139429494090532,0.037121338652103486,0.02023609125591075,0.0575900019703324
2018-11-16,0.11825176344344601,0.03593603492676331,0.018863615216085677,0.053480451487600944
2018-11-19,0.11988404367863242,0.023921880886996844,0.013196071630983658,0.03656374025389139
2018-11-20,0.10969924713266771,0.017964443995603097,0.009400086282006781,0.026683930531708228
2018-11-21,0.10858939680685636,0.020854447219492478,0.010897332870906884,0.032285304134883286
2018-11-23,0.11250657028563688,0.016974127316442267,0.008124888975358818,0.025192107411264597
2018-11-26,0.12275659984055504,0.008259216245295242,0.005056379370141334,0.017648548990908286
2018-11-27,0.1229524201183611,0.00893770901873353,0.0054053139565375385,0.022489937230838475
2018-11-28,0.12602099864299987,0.01591607011765253,0.008226397218674103,0.03236974695302161
2018-11-29,0.1290241420737751,0.016376581356597114,0.0070950032567227705,0.030202381287471464
2018-11-30,0.13509590444617114,0.012045849145280896,0.006130674945227843,0.02488248374475746
2018-12-03,0.1437789676088202,0.009921655603158663,0.0051536581033184425,0.021645509049455336
2018-12-04,0.12908945591669252,0.01099649256369123,0.005475100873816752,0.02218031356433134
2018-12-06,0.12575974327133027,0.0037522965356784344,0.0013217219181674567,0.00987980972218308
