Date,Close
2018-02-25,218.64
2018-02-26,218.09
2018-02-27,215.3
2018-02-28,201.83
2018-03-01,209.33
2018-03-02,212.7
2018-03-03,210.0
2018-03-04,212.8
2018-03-05,210.26
2018-03-06,196.27
2018-03-07,185.7
2018-03-08,175.79
2018-03-09,186.18
2018-03-10,177.74
2018-03-11,188.57
2018-03-12,177.71
2018-03-13,175.33
2018-03-14,160.62
2018-03-15,164.54
2018-03-16,164.68
2018-03-17,152.23
2018-03-18,153.59
2018-03-19,161.29
2018-03-20,169.04
2018-03-21,168.41
2018-03-22,164.0
2018-03-23,168.91
2018-03-24,158.34
2018-03-25,160.29
2018-03-26,148.27
2018-03-27,135.01
2018-03-28,131.37
2018-03-29,114.51
2018-03-30,118.32
2018-03-31,116.48
2018-04-01,114.96
2018-04-02,119.02
2018-04-03,134.28
2018-04-04,118.41
2018-04-05,118.47
2018-04-06,113.16
2018-04-07,116.04
2018-04-08,117.56
2018-04-09,114.83
2018-04-10,114.4
2018-04-11,117.91
2018-04-12,129.77
2018-04-13,125.67
2018-04-14,126.56
2018-04-15,132.29
2018-04-16,128.74
2018-04-17,132.13
2018-04-18,140.07
2018-04-19,146.63
2018-04-20,155.46
2018-04-21,148.65
2018-04-22,146.02
2018-04-23,152.61
2018-04-24,164.82
2018-04-25,144.99
2018-04-26,153.26
2018-04-27,146.07
2018-04-28,152.18
2018-04-29,153.92
2018-04-30,148.28
2018-05-01,147.94
2018-05-02,151.42
2018-05-04,168.06
2018-05-05,178.1
2018-05-06,171.77
2018-05-07,164.13
2018-05-08,158.96
2018-05-09,156.62
2018-05-10,148.49
2018-05-11,136.62
2018-05-12,141.91
2018-05-13,144.13
2018-05-14,147.54
2018-05-15,139.78
2018-05-16,139.72
2018-05-17,132.5
2018-05-18,135.75
2018-05-19,135.3
2018-05-20,139.86
2018-05-21,134.37
